3.840000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,1.600000000000000000e+02
3.840000000000000000e+02,5.440000000000000000e+02
3.730500000000000000e+04,1.440000000000000000e+03
3.847300000000000000e+04,1.440000000000000000e+03
3.892100000000000000e+04,1.424000000000000000e+03
2.720000000000000000e+02,6.400000000000000000e+02
3.680000000000000000e+02,1.280000000000000000e+02
2.720000000000000000e+02,3.680000000000000000e+02
3.696900000000000000e+04,1.456000000000000000e+03
3.948100000000000000e+04,1.424000000000000000e+03
3.973700000000000000e+04,1.408000000000000000e+03
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,4.320000000000000000e+02
3.200000000000000000e+02,3.680000000000000000e+02
3.664800000000000000e+04,1.424000000000000000e+03
3.856900000000000000e+04,1.456000000000000000e+03
3.952900000000000000e+04,1.200000000000000000e+03
3.912900000000000000e+04,1.376000000000000000e+03
3.940100000000000000e+04,1.408000000000000000e+03
4.077700000000000000e+04,1.408000000000000000e+03
3.840000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.680000000000000000e+02
4.000000000000000000e+02,4.480000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
6.080000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
2.080000000000000000e+02,3.520000000000000000e+02
1.894800000000000000e+04,9.600000000000000000e+02
3.700100000000000000e+04,1.392000000000000000e+03
3.911300000000000000e+04,1.408000000000000000e+03
4.320000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
2.242100000000000000e+04,1.040000000000000000e+03
3.759300000000000000e+04,1.408000000000000000e+03
3.909700000000000000e+04,1.456000000000000000e+03
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,4.000000000000000000e+02
3.360000000000000000e+02,3.840000000000000000e+02
4.320000000000000000e+02,3.520000000000000000e+02
2.080000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
2.456500000000000000e+04,8.000000000000000000e+02
3.669600000000000000e+04,1.328000000000000000e+03
3.924100000000000000e+04,1.456000000000000000e+03
3.840000000000000000e+02,9.600000000000000000e+01
3.680000000000000000e+02,5.280000000000000000e+02
3.840000000000000000e+02,5.440000000000000000e+02
2.146100000000000000e+04,9.600000000000000000e+02
3.914500000000000000e+04,1.664000000000000000e+03
3.927300000000000000e+04,1.456000000000000000e+03
3.520000000000000000e+02,3.520000000000000000e+02
4.000000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.360000000000000000e+02
2.190900000000000000e+04,1.024000000000000000e+03
3.815300000000000000e+04,1.440000000000000000e+03
3.882500000000000000e+04,1.456000000000000000e+03
3.967300000000000000e+04,1.424000000000000000e+03
3.944900000000000000e+04,1.456000000000000000e+03
4.015300000000000000e+04,1.200000000000000000e+03
3.986500000000000000e+04,1.440000000000000000e+03
3.938500000000000000e+04,1.424000000000000000e+03
4.007300000000000000e+04,1.360000000000000000e+03
3.520000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
4.321000000000000000e+03,6.400000000000000000e+02
3.848900000000000000e+04,1.344000000000000000e+03
3.887300000000000000e+04,1.632000000000000000e+03
3.959300000000000000e+04,1.440000000000000000e+03
4.012100000000000000e+04,1.424000000000000000e+03
4.013700000000000000e+04,1.456000000000000000e+03
3.840000000000000000e+02,3.840000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
4.000000000000000000e+02,3.680000000000000000e+02
3.856900000000000000e+04,1.536000000000000000e+03
3.925700000000000000e+04,1.456000000000000000e+03
5.600000000000000000e+02,3.840000000000000000e+02
4.002500000000000000e+04,1.360000000000000000e+03
4.029700000000000000e+04,1.584000000000000000e+03
3.956100000000000000e+04,1.264000000000000000e+03
3.840000000000000000e+02,3.520000000000000000e+02
4.000000000000000000e+02,5.280000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
2.880000000000000000e+02,3.840000000000000000e+02
3.680000000000000000e+02,4.800000000000000000e+01
3.840000000000000000e+02,3.520000000000000000e+02
3.652000000000000000e+04,1.408000000000000000e+03
3.925700000000000000e+04,1.456000000000000000e+03
3.976900000000000000e+04,1.408000000000000000e+03
3.040000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
2.880000000000000000e+02,3.200000000000000000e+02
3.520000000000000000e+02,4.320000000000000000e+02
4.800000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,5.440000000000000000e+02
3.360000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.360000000000000000e+02
3.840000000000000000e+02,2.400000000000000000e+02
3.744900000000000000e+04,1.424000000000000000e+03
3.912900000000000000e+04,1.616000000000000000e+03
3.970500000000000000e+04,1.424000000000000000e+03
3.200000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.040000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.040000000000000000e+02
3.840000000000000000e+02,4.320000000000000000e+02
3.520000000000000000e+02,3.840000000000000000e+02
3.690500000000000000e+04,1.408000000000000000e+03
3.925700000000000000e+04,1.408000000000000000e+03
3.970500000000000000e+04,1.376000000000000000e+03
3.840000000000000000e+02,3.680000000000000000e+02
2.880000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,5.440000000000000000e+02
3.360000000000000000e+02,3.840000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
3.584800000000000000e+04,1.408000000000000000e+03
3.871300000000000000e+04,1.376000000000000000e+03
3.896900000000000000e+04,1.360000000000000000e+03
3.840000000000000000e+02,3.840000000000000000e+02
5.600000000000000000e+02,3.200000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.602400000000000000e+04,1.312000000000000000e+03
3.892100000000000000e+04,1.296000000000000000e+03
3.943300000000000000e+04,1.376000000000000000e+03
3.933700000000000000e+04,1.552000000000000000e+03
3.975300000000000000e+04,1.328000000000000000e+03
3.930500000000000000e+04,1.296000000000000000e+03
3.680000000000000000e+02,3.520000000000000000e+02
3.360000000000000000e+02,3.840000000000000000e+02
1.280000000000000000e+02,3.520000000000000000e+02
3.732100000000000000e+04,1.232000000000000000e+03
3.900100000000000000e+04,1.424000000000000000e+03
3.906500000000000000e+04,1.376000000000000000e+03
3.680000000000000000e+02,4.000000000000000000e+02
3.360000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,5.280000000000000000e+02
3.592800000000000000e+04,1.536000000000000000e+03
3.925700000000000000e+04,1.568000000000000000e+03
3.951300000000000000e+04,1.360000000000000000e+03
3.936900000000000000e+04,1.360000000000000000e+03
3.986500000000000000e+04,1.360000000000000000e+03
3.968900000000000000e+04,1.328000000000000000e+03
2.880000000000000000e+02,4.640000000000000000e+02
3.840000000000000000e+02,3.360000000000000000e+02
4.960000000000000000e+02,5.600000000000000000e+02
3.360000000000000000e+02,3.680000000000000000e+02
3.680000000000000000e+02,4.160000000000000000e+02
3.520000000000000000e+02,3.200000000000000000e+02
3.360000000000000000e+02,4.640000000000000000e+02
3.680000000000000000e+02,1.920000000000000000e+02
3.520000000000000000e+02,3.680000000000000000e+02
3.520000000000000000e+02,3.840000000000000000e+02
5.120000000000000000e+02,3.360000000000000000e+02
3.200000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,1.920000000000000000e+02
4.000000000000000000e+02,1.920000000000000000e+02
2.560000000000000000e+02,3.840000000000000000e+02
3.200000000000000000e+01,3.520000000000000000e+02
3.520000000000000000e+02,2.720000000000000000e+02
9.600000000000000000e+01,3.840000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.360000000000000000e+02
3.520000000000000000e+02,2.880000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
5.440000000000000000e+02,5.280000000000000000e+02
5.280000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,2.720000000000000000e+02
3.520000000000000000e+02,1.600000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,5.440000000000000000e+02
3.520000000000000000e+02,3.840000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
3.520000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,2.720000000000000000e+02
3.680000000000000000e+02,5.920000000000000000e+02
7.040000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
2.720000000000000000e+02,3.840000000000000000e+02
3.520000000000000000e+02,5.440000000000000000e+02
4.320000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
5.600000000000000000e+02,3.520000000000000000e+02
3.360000000000000000e+02,1.440000000000000000e+02
3.200000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.360000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
2.880000000000000000e+02,5.120000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,5.600000000000000000e+02
3.680000000000000000e+02,3.520000000000000000e+02
3.360000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,5.280000000000000000e+02
3.360000000000000000e+02,3.680000000000000000e+02
3.680000000000000000e+02,3.680000000000000000e+02
5.760000000000000000e+02,3.840000000000000000e+02
4.000000000000000000e+02,5.440000000000000000e+02
4.320000000000000000e+02,3.840000000000000000e+02
3.680000000000000000e+02,5.440000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.680000000000000000e+02,5.280000000000000000e+02
4.160000000000000000e+02,3.840000000000000000e+02
3.360000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
4.000000000000000000e+02,1.920000000000000000e+02
3.200000000000000000e+02,3.520000000000000000e+02
4.320000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,5.280000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.040000000000000000e+02,2.720000000000000000e+02
3.360000000000000000e+02,3.680000000000000000e+02
5.280000000000000000e+02,3.520000000000000000e+02
3.360000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.360000000000000000e+02
3.520000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
3.840000000000000000e+02,2.720000000000000000e+02
3.840000000000000000e+02,3.680000000000000000e+02
3.680000000000000000e+02,5.280000000000000000e+02
3.840000000000000000e+02,3.360000000000000000e+02
3.520000000000000000e+02,5.440000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
3.840000000000000000e+02,3.840000000000000000e+02
2.720000000000000000e+02,3.680000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,2.720000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.520000000000000000e+02,3.840000000000000000e+02
4.000000000000000000e+02,3.840000000000000000e+02
3.360000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,3.520000000000000000e+02
3.840000000000000000e+02,4.640000000000000000e+02
3.520000000000000000e+02,3.520000000000000000e+02
